Product_ID,N° Order,Marque,Nom de modèle,Device Type,Device Catégorie,Data Entry,DATE,Lien Référence,photos,released date,released date New,battrie,Bluetooth,Chipset,CPU,Dimensions,resolution ecran,Taille de l'écran,Display_type,GPU,Internal_memory,Technologie cellulaire,NFC,OS,Primary_camera,ram,Secondary_camera,SIM,USB,WLAN,Dual SIM,Images,Photos Status,Device Availability,Device Status,send date,Type de mémoire flash,Capacité de stockage de la mémoire,Compatibilité du périphérique,Caractéristique spéciale,Vitesse de lecture,Dimensions du produit,Poids du produit,Couleur,Type de casque,Technologie de connectivité,Matériau,Distance focale,Composants inclus,Tension d'entrée,Nombre total de ports USB,Puissance,Technologie de communication sans fil,Composants inclus.1,Tranche d'âge (description),Style,Screen Size,Special Feature,Shape,Target Audience,Compatible Devices,Distance focale.1,Capacité de la batterie,Usages recommandés pour le produit,Composition de la pile,Source d'alimentation,Vitesse d'écriture,Modèles de téléphones compatibles,Type de fixation,Type de câble,Genre du connecteur,Type de haut-parleur,Type de contrôleur,Niveau de résistance à l'eau,Longeure du cable (Mettre),Liens photos,Audit,date,translation en arabe,date translation,Commity Meeting,Validation Date,Status,Commity Meeting.1,Validation Date.1,Refference,"Marque,Nom de modèle,Device Type,photos,released date,battrie,Bluetooth,Chipset,CPU,Dimensions,resolution ecran,Taille de l'écran,Display_type,GPS,GPU,Internal_memory,Memory_card,Technologie cellulaire,NFC,OS,Primary_camera,ram ,Secondary_camera,SIM,USB,WLAN",Responsable,Utilisateurs,Price_DZD
DJZ-01091,1091.0,HTC,HTC U Ultra,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/41fOIU-5WjL._AC_UF1000,1000_QL80_.jpg",1091- HTC U Ultra.jpg," 2017, February 21",2017-02-21,3000mAh,"4.2, A2DP, LE",Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),162.4 x 79.8 x 8 mm (6.39 x 3.14 x 0.31 in),1440 x 2560 pixels,5.7 Pouces,Super LCD5,Adreno 530,64 GB / 128 GB,LTE,Yes,Android 7.0 (Nougat),"Single 12 MP, f/1.8, 26mm (wide), 1/2.3"", 1.55µm, PDAF, Laser AF, OIS",4 GB,"Single 16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm","Hybrid Dual SIM (Nano-SIM, dual stand-by)",USB Type-C 3.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/41fOIU-5WjL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,5.0,"27,600 DZD"
DJZ-01092,1092.0,HTC,HTC U Play,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/61v1sonUOpL._AC_UF1000,1000_QL80_.jpg",1092- HTC U Play.jpg,"2017, February",2017-02-01,2500mAh,"4.2, A2DP, LE",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.1 GHz Cortex-A53),146 x 72.9 x 8 mm (5.75 x 2.87 x 0.31 in),1080 x 1920 pixels,5.2  Pouces,Super LCD,Mali-T860MP2,32 GB / 64 GB,LTE,Yes,Android 6.0 (Marshmallow),"Single 16 MP, f/2.0, 28mm (wide), 1/3.1"", 1.0µm, PDAF, OIS",3 GB / 4 GB,"Single 16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm","Hybrid Dual SIM (Nano-SIM, dual stand-by)",,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/61v1sonUOpL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,0.0,"21,000 DZD"
DJZ-01093,1093.0,HTC,HTC 10 evo,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/51bSiZme4nL._AC_UF894,1000_QL80_.jpg",1093- HTC 10 evo.jpg,"2016, November",2016-11-01,3200mAh,"4.1, A2DP, LE",Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),153.6 x 77.3 x 8.1 mm (6.05 x 3.04 x 0.32 in),1440 x 2560 pixels,5.5 Pouces,Super LCD3,Adreno 430,32 GB / 64 GB,LTE,Yes,Android 7.0 (Nougat),"Single 16 MP, f/2.0, PDAF, OIS",3 GB,"Single  8 MP, f/2.4",Nano-SIM,USB Type-C 2.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA",N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51bSiZme4nL._AC_UF894,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,1.0,"23,800 DZD"
DJZ-01094,1094.0,HTC,HTC Desire 650,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/51NETyV9MGL._AC_UF1000,1000_QL80_.jpg",1094- HTC Desire 650.jpg,"2016, December",2016-12-01,2200mAh,"4.1, A2DP, LE",Qualcomm MSM8928 Snapdragon 400 (28 nm),Quad-core 1.6 GHz Cortex-A7,146.9 x 70.9 x 8.4 mm (5.78 x 2.79 x 0.33 in),720 x 1280 pixels,5.0 Pouces,IPS LCD,Adreno 305,16 GB,LTE,Yes,"Android 6.0 (Marshmallow), Sense UI","Single 13 MP, f/2.0, 28mm (wide), AF",2 GB,"Single  5 MP, f/2.8, 34mm (standard)","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,Wi-Fi 802.11 b/g/n,Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51NETyV9MGL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,7.0,"12,200 DZD"
DJZ-01095,1095.0,HTC,HTC Desire 10 Pro,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/51Kv+pp9WoL._AC_UF894,1000_QL80_.jpg",1095- HTC Desire 10 Pro.jpg,"2016, December 20",2016-12-20,3000mAh,"4.2, A2DP, LE",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),156.5 x 76 x 7.9 mm (6.16 x 2.99 x 0.31 in),1080 x 1920 pixels,5.5 Pouces,IPS LCD,Mali-T860MP2,64 GB,LTE,Yes,Android 6.0 (Marshmallow),"Single 20 MP, f/2.2, 28mm (wide), Laser AF",4 GB,"Single 13 MP, f/2.2, 28mm (wide), 1/3.1"", 1.12µm","Hybrid Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51Kv+pp9WoL._AC_UF894,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,4.0,"28,800 DZD"
DJZ-01096,1096.0,HTC,HTC Desire 10 Compact,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/61E8jlkhYnL._AC_UF1000,1000_QL80_.jpg",1096- HTC Desire 10 Compact.jpg," 2017, Q1",2017-02-01,3300mAh,"4.1, A2DP, LE",Mediatek MT6737T (28 nm),Quad-core 1.5 GHz Cortex-A7,148.6 x 72 x 7.5 mm (5.85 x 2.83 x 0.30 in),720 x 1280 pixels,5.0 Pouces,IPS LCD,Mali-T720,32 GB,LTE,No,Android 6.0 (Marshmallow),"Single 13 MP, f/2.2, 28mm (wide), AF",3 GB,"Single 5 MP, f/2.8, 34mm (standard)","Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",microUSB 2.0,Wi-Fi 802.11 b/g/n,Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/61E8jlkhYnL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,1.0,"21,800 DZD"
DJZ-01097,1097.0,HTC,HTC One A9s,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/61o4TwizqRL._AC_UF350,350_QL80_.jpg",1097- HTC One A9s.jpg,"2016, November",2016-11-01,"2300mAh
","4.2, A2DP",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),146.5 x 71.5 x 8 mm (5.77 x 2.81 x 0.31 in),720 x 1280 pixels,5.0 Pouces,Super LCD,Mali-T860MP2,16 GB / 32 GB,LTE,Yes,Android 6.0 (Marshmallow),"Single 13 MP, f/2.2, 28mm (wide), 1.12µm, AF", 2 GB / 3 GB,"Single 5 MP, f/2.8, 34mm (standard), 1/5"", 1.12µm",Nano-SIM,microUSB 2.0,Wi-Fi 802.11 a/b/g/n,N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/61o4TwizqRL._AC_UF350,350_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,6.0,"29,900 DZD"
DJZ-01098,1098.0,HTC,HTC Desire 10 Lifestyle,Smartphone,Smartphone,,2023-11-07,https://images.frandroid.com/wp-content/uploads/2016/09/htc-desire-10-lifestyle-polar-white.jpg,1098- HTC Desire 10 Lifestyle.jpg,"2016, September",2016-09-01,2700mAh,"4.1, A2DP, LE
4.1, A2DP, LE
",Qualcomm MSM8928 Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,156.9 x 76.9 x 7.7 mm (6.18 x 3.03 x 0.30 in),720 x 1280 pixels,5.5 Pouces,IPS LCD,Adreno 305,32 GB,LTE,No,Android 6.0 (Marshmallow),"Single 13 MP, f/2.2, 28mm (wide), AF",3 GB,"Single 5 MP, f/2.8, 34mm (standard)","Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,Wi-Fi 802.11 b/g/n,Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://images.frandroid.com/wp-content/uploads/2016/09/htc-desire-10-lifestyle-polar-white.jpg, ,,OK,45263,,,,,,,,Hayet. KEIDA,0.0,"32,900 DZD"
DJZ-01099,1099.0,HTC,HTC Desire 728 Ultra,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/51-VrnB7aAL._AC_UF1000,1000_QL80_.jpg",1099- HTC Desire 728 Ultra.jpg,"2016, October",2016-10-01,2800mAh,"4.1, A2DP",Mediatek MT6753 (28 nm),Octa-core 1.5 GHz Cortex-A53,157.9 x 77.8 x 7.9 mm (6.22 x 3.06 x 0.31 in),720 x 1280 pixels,5.5 Pouces,Super LCD2,Mali-T720MP3,32 GB,LTE,No,Android 5.1.1 (Lollipop),"SINGLE 13 MP, f/2.2, 28mm (wide), AF",3 GB,"Single 5 MP, f/2.8, 34mm (standard)","Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"Wi-Fi 802.11 b/g/n, hotspot",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51-VrnB7aAL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,0.0,"22,400 DZD"
DJZ-01100,1100.0,HTC,HTC Desire 628,Smartphone,Smartphone,,2023-11-07,"https://m.media-amazon.com/images/I/51+JnfFyO5L._AC_UF894,1000_QL80_.jpg",1100- HTC Desire 628.jpg,"2016, June",2016-06-01,2200mAh,"4.1, A2DP, LE",Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,146.9 x 70.9 x 8.1 mm (5.78 x 2.79 x 0.32 in),720 x 1280 pixels,5.0 Pouces,IPS LCD,Mali-T720MP3,32 GB,LTE,No,"Android 5.1 (Lollipop), Sense 7 UI","Single 13 MP, f/2.0, 28mm (wide), AF",3 GB,"Single 5 MP, f/2.4, 28mm (wide)","Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"Wi-Fi 802.11 b/g/n, hotspot",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51+JnfFyO5L._AC_UF894,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,27.0,"21,700 DZD"
DJZ-01101,1101.0,HTC,HTC One M9 Prime Camera,Smartphone,Smartphone,,2023-11-07,https://m.media-amazon.com/images/I/71gGUmiD82L.jpg,1101- HTC One M9 Prime Camera.jpg,"2016, May",2016-05-01,2840mAh,"4.1, A2DP, aptX",Mediatek MT6795T Helio X10 (28 nm),Octa-core 2.2 GHz Cortex-A53,144.6 x 69.7 x 9.6 mm (5.69 x 2.74 x 0.38 in),1080 x 1920 pixels,5.0 Pouces,Super LCD3,"PowerVR G6200
",16 GB,LTE,Yes,Android 5 (Lollipop),"Single 13 MP, f/2.0, 28mm (wide), AF, OIS
Single 13 MP, f/2.0, 28mm (wide), AF, OIS
",2 GB,"Single 4 MP, f/2.0, 27mm (wide), 1/3"", 2µm",Nano-SIM,"microUSB 2.0 (MHL 3.0 TV-out), OTG",Wi-Fi 802.11 a/b/g/n/ac,N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71gGUmiD82L.jpg, ,,OK,45263,,,,,,,,Hayet. KEIDA,0.0,"17,200 DZD"
DJZ-01102,1102.0,HTC,HTC Desire 830,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/41jMh+8Jw4L._AC_UF1000,1000_QL80_.jpg",1102- HTC Desire 830.jpg," 2016, May",2016-05-01,2800mAh,"4.1, A2DP",Mediatek MT6795 Helio X10 (28 nm),Octa-core 1.5 GHz Cortex-A53,157.5 x 78.9 x 7.8 mm (6.20 x 3.11 x 0.31 in),1080 x 1920 pixels,5.5 Pouces,Super LCD,PowerVR G6200,32GB,LTE,Yes,Android 6.0 (Marshmallow),"Single 13 MP, f/2.0, 28mm (wide), 1.12µm, AF, OIS",3 GB,"Single  4 MP, f/2.0, 27mm (wide), 1/3"", 2µm","Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0
","Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/41jMh+8Jw4L._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,1.0,"25,600 DZD"
DJZ-01103,1103.0,HTC,HTC One S9,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/5180WTaWQnL._AC_UF1000,1000_QL80_.jpg",1103- HTC One S9.jpg,"2016, June",2016-06-01,2840mAh,"4.1, A2DP",Mediatek MT6795 Helio X10 (28 nm),Octa-core 2.0 GHz Cortex-A53,144.6 x 69.7 x 10.1 mm (5.69 x 2.74 x 0.40 in),1080 x 1920 pixels,5.0 Pouces,Super LCD,PowerVR G6200,16 GB,LTE,Yes,Android 6.0 (Marshmallow),"Single 13 MP, f/2.0, 28mm (wide), AF, OIS",2 GB,"Single 4 MP, f/2.0, 27mm (wide), 1/3"", 2µm",Nano-SIM,microUSB 2.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA",N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/5180WTaWQnL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,1.0,"16,100 DZD"
DJZ-01104,1104.0,HTC,HTC 10 Lifestyle,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/51gb8Rk+HFL._AC_UF1000,1000_QL80_.jpg",1104- HTC 10 Lifestyle.jpg,"2016, June",2016-06-01,3000mAh,"4.2, A2DP, aptX",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),145.9 x 71.9 x 9 mm (5.74 x 2.83 x 0.35 in),1440 x 2560 pixels, 5.2 Pouces,Super LCD5,Adreno 510,32 GB /64 GB,LTE,Yes,Android 6.0.1 (Marshmallow),"Single 12 MP, f/1.8, 26mm (wide), 1/2.3"", 1.55µm, Laser AF, OIS",3 GB,"Single 5 MP, f/1.8, 23mm (wide), 1/4.1"", 1.34µm, OIS, AF",Nano-SIM,USB Type-C 2.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA",N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51gb8Rk+HFL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,0.0,"33,800 DZD"
DJZ-01105,1105.0,HTC,HTC 10,Smartphone,Smartphone,,2023-11-08,https://m.media-amazon.com/images/I/915teYK51WL.jpg,1105- HTC 10.jpg,"2016, April 12",2016-04-12,3000mAh,"4.2, A2DP, aptX",Qualcomm MSM8996 Snapdragon 820 (14 nm),"Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)
",145.9 x 71.9 x 9 mm (5.74 x 2.83 x 0.35 in),1440 x 2560 pixels,5.2 Pouces,Super LCD5,Adreno 530,32 GB /64 GB,LTE,Yes,Android 6.0.1 (Marshmallow),"Single 12 MP, f/1.8, 26mm (wide), 1/2.3"", 1.55µm, Laser AF, OIS",4 GB,"Single 5 MP, f/1.8, 23mm (wide), 1/4.1"", 1.34µm, OIS, AF",Nano-SIM,USB Type-C 3.1,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA",N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/915teYK51WL.jpg, ,,OK,45263,,,,,,,,Hayet. KEIDA,7.0,"33,800 DZD"
DJZ-01106,1106.0,HTC,HTC Desire 825,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/51fVn3ts7GL._AC_UF894,1000_QL80_.jpg",1106- HTC Desire 825.jpg,"2016, April",2016-04-01,2700mAh,"4.1, A2DP
",Qualcomm Snapdragon 400 (28 nm),Quad-core 1.6 GHz Cortex-A7,156.9 x 76.9 x 7.4 mm (6.18 x 3.03 x 0.29 in),720 x 1280 pixels,5.5 Pouces,Super LCD,Adreno 305,16 GB,LTE,No,Android 6.0 (Marshmallow),"Single 13 MP, f/2.2, 28mm (wide), AF",2 GB,"Single 5 MP, f/2.8","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,Wi-Fi 802.11 b/g/n,Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51fVn3ts7GL._AC_UF894,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,13.0,"18,400 DZD"
DJZ-01107,1107.0,HTC,HTC Desire 630,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/41GyJ7WLmkL._AC_UF894,1000_QL80_.jpg",1107- HTC Desire 630.jpg,"2016, June",2016-06-01,2200mAh,"4.1, A2DP",Qualcomm Snapdragon 400 (28 nm),Quad-core 1.6 GHz Cortex-A7,146.9 x 70.9 x 8.3 mm (5.78 x 2.79 x 0.33 in),720 x 1280 pixels,5.0 Pouces,Super LCD,Adreno 305,16 GB,LTE,No,Android 6.0 (Marshmallow),"Single 13 MP, f/2.4, AF",2 GB,"Single 5 MP, f/2.8","Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,Wi-Fi 802.11 b/g/n,Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/41GyJ7WLmkL._AC_UF894,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,10.0,"14,800 DZD"
DJZ-01108,1108.0,HTC,HTC Desire 530,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/51BJsZ6tmdL._AC_UF894,1000_QL80_.jpg",1108- HTC Desire 530.jpg,"2016, March",2016-03-01,2200mAh,"4.1, A2DP",Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,146.9 x 70.9 x 8.3 mm (5.78 x 2.79 x 0.33 in),720 x 1280 pixels,5.0 Pouces,Super LCD,Adreno 304,16 GB,LTE,Yes,Android 6.0 (Marshmallow),"Single 8 MP, f/2.4, AF","1,5 GB","Single 5 MP, f/2.8",Nano-SIM,microUSB 2.0,Wi-Fi 802.11 b/g/n,N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/51BJsZ6tmdL._AC_UF894,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,24.0,"44,700 DZD"
DJZ-01109,1109.0,HTC,HTC Desire 625,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/5188KEMypJL._AC_UF1000,1000_QL80_.jpg",1109- HTC Desire 625.jpg,"2016, August",2016-08-01,2000mAh,"4.0, A2DP",Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,147.3 x 71.1 x 8.4 mm (5.80 x 2.80 x 0.33 in),720 x 1280 pixels,5.0 Pouces,IPS LCD,Adreno 304,8 GB,LTE,No,Android 5.1 (Lollipop),"Single 5 MP, AF","1,5 GB",Single 1.3 MP,Nano-SIM,microUSB 2.0,"Wi-Fi 802.11 b/g/n, hotspot",N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/5188KEMypJL._AC_UF1000,1000_QL80_.jpg", ,,OK,45263,,,,,,,,Hayet. KEIDA,0.0,"39,600 DZD"
DJZ-01110,1110.0,HTC,HTC One X9,Smartphone,Smartphone,,2023-11-08,https://m.media-amazon.com/images/I/41EeffWWtwL.jpg,1110- HTC One X9.jpg," 2016, January",2016-01-01,3000mAh,"4.2, A2DP, aptX",Mediatek MT6795 Helio X10 (28 nm),Octa-core 2.2 GHz Cortex-A53,153.9 x 75.9 x 8 mm (6.06 x 2.99 x 0.31 in),1080 x 1920 pixels,5.5 Pouces,Super LCD,PowerVR G6200,32 GB,LTE,Yes,Android 6.0 (Marshmallow),"Single 13 MP, f/2.0, 28mm (wide), AF, OIS",3 GB,"Single 5 MP, f/2.8, 34mm (standard)","Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41EeffWWtwL.jpg, ,,OK,45264,,,,,,,,Hayet. KEIDA,0.0,"23,400 DZD"
DJZ-01111,1111.0,HTC,HTC One M9s,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51tyh17LMaL._AC_UF1000,1000_QL80_.jpg",1111- HTC One M9s.jpg,"2015, November",2015-11-01,2840mAh,"4.1, A2DP, aptX",Mediatek MT6795 Helio X10 (28 nm),Octa-core 2.2 GHz Cortex-A53,144.6 x 69.7 x 9.6 mm (5.69 x 2.74 x 0.38 in),1080 x 1920 pixels,5.0 Pouces,Super LCD3,PowerVR G6200,16 GB,LTE,Yes,Android 5.1 (Lollipop),"Single 13 MP, f/2.0, 28mm (wide), AF, OIS",2 GB,"Single 4 MP, f/2.0, 27mm (wide), 1/3"", 2µm",Nano-SIM,microUSB 2.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot",N,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51tyh17LMaL._AC_UF1000,1000_QL80_.jpg", ,,OK,45264,,,,,,,,Hayet. KEIDA,0.0,"16,600 DZD"
DJZ-01112,1112.0,HTC,HTC Desire 828 dual sim,Smartphone,Smartphone,,2023-11-08,https://m.media-amazon.com/images/I/91i6Koc5+0L.jpg,1112- HTC Desire 828 dual sim.jpg,"2015, November",2015-11-01,2800mAh,"4.1, A2DP, LE","Mediatek MT6753 (28 nm)
",Octa-core 1.5 GHz Cortex-A53,157.7 x 78.9 x 7.9 mm (6.21 x 3.11 x 0.31 in),1080 x 1920 pixels,5.5 Pouces,IPS LCD,Mali-T720MP3,16 GB / 32 GB,LTE,No,Android 5.1 (Lollipop),"Single 13 MP, f/2.2, AF, OIS",2 GB / 3 GB ,"Single 4 MP, f/2.0, 27mm (wide), 1/3"", 2µm","Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/91i6Koc5+0L.jpg, ,,OK,45264,,,,,,,,Hayet. KEIDA,0.0,"28,200 DZD"
DJZ-01113,1113.0,HTC,HTC Desire 728 dual sim,Smartphone,Smartphone,,2023-11-08,"https://m.media-amazon.com/images/I/41RC+wO2-UL._AC_UF1000,1000_QL80_.jpg",1113- HTC Desire 728 dual sim.jpg,"2015, November",2015-11-01,2800mAh,"4.1, A2DP","Mediatek MT6753 (28 nm)
",Octa-core 1.3 GHz Cortex-A53,157.9 x 77.8 x 7.9 mm (6.22 x 3.06 x 0.31 in),720 x 1280 pixels,5.5 Pouces,Super LCD2,Mali-T720MP3,16 GB,LTE,No,Android 5.1.1 (Lollipop),"Single 13 MP, f/2.2, 28mm (wide), AF",1 GB / 2 GB,"Single 5 MP, f/2.8, 34mm (standard)","Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0
","Wi-Fi 802.11 b/g/n, DLNA, hotspot",Y,,Available,Ok,Sent,2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://m.media-amazon.com/images/I/41RC+wO2-UL._AC_UF1000,1000_QL80_.jpg", ,,OK,45264,,,,,,,,Hayet. KEIDA,0.0,"19,700 DZD"
